node_id,attribute,value,k,group_fairness_score
3013, gender,0,1,0.5
3013, gender,0,2,0.0
3013, gender,0,3,0.16666666666666669
3013, gender,0,4,0.0
3013, gender,1,1,-0.5
3013, gender,1,2,0.0
3013, gender,1,3,-0.16666666666666663
3013, gender,1,4,0.0
3014, gender,0,1,-0.5
3014, gender,0,2,-0.5
3014, gender,0,3,-0.5
3014, gender,0,4,-0.5
3014, gender,1,1,0.5
3014, gender,1,2,0.5
3014, gender,1,3,0.5
3014, gender,1,4,0.5
3015, gender,0,1,0.5
3015, gender,0,2,0.0
3015, gender,0,3,0.16666666666666669
3015, gender,0,4,0.0
3015, gender,1,1,-0.5
3015, gender,1,2,0.0
3015, gender,1,3,-0.16666666666666663
3015, gender,1,4,0.0
3016, gender,0,1,-0.5
3016, gender,0,2,0.0
3016, gender,0,3,0.16666666666666669
3016, gender,0,4,0.25
3016, gender,1,1,0.5
3016, gender,1,2,0.0
3016, gender,1,3,-0.16666666666666663
3016, gender,1,4,-0.25
3017, gender,0,1,0.5
3017, gender,0,2,0.0
3017, gender,0,3,0.16666666666666669
3017, gender,0,4,0.0
3017, gender,1,1,-0.5
3017, gender,1,2,0.0
3017, gender,1,3,-0.16666666666666663
3017, gender,1,4,0.0
3018, gender,0,1,0.5
3018, gender,0,2,0.0
3018, gender,0,3,-0.16666666666666663
3018, gender,0,4,-0.25
3018, gender,1,1,-0.5
3018, gender,1,2,0.0
3018, gender,1,3,0.16666666666666669
3018, gender,1,4,0.25
3019, gender,0,1,0.5
3019, gender,0,2,0.5
3019, gender,0,3,0.5
3019, gender,0,4,0.25
3019, gender,1,1,-0.5
3019, gender,1,2,-0.5
3019, gender,1,3,-0.5
3019, gender,1,4,-0.25
3020, gender,0,1,-0.5
3020, gender,0,2,0.0
3020, gender,0,3,-0.16666666666666663
3020, gender,0,4,-0.25
3020, gender,1,1,0.5
3020, gender,1,2,0.0
3020, gender,1,3,0.16666666666666669
3020, gender,1,4,0.25
3021, gender,0,1,-0.5
3021, gender,0,2,-0.5
3021, gender,0,3,-0.5
3021, gender,0,4,-0.25
3021, gender,1,1,0.5
3021, gender,1,2,0.5
3021, gender,1,3,0.5
3021, gender,1,4,0.25
3022, gender,0,1,-0.5
3022, gender,0,2,-0.5
3022, gender,0,3,-0.5
3022, gender,0,4,-0.5
3022, gender,1,1,0.5
3022, gender,1,2,0.5
3022, gender,1,3,0.5
3022, gender,1,4,0.5
3023, gender,0,1,-0.5
3023, gender,0,2,0.0
3023, gender,0,3,-0.16666666666666663
3023, gender,0,4,-0.25
3023, gender,1,1,0.5
3023, gender,1,2,0.0
3023, gender,1,3,0.16666666666666669
3023, gender,1,4,0.25
3024, gender,0,1,-0.5
3024, gender,0,2,-0.5
3024, gender,0,3,-0.5
3024, gender,0,4,-0.5
3024, gender,1,1,0.5
3024, gender,1,2,0.5
3024, gender,1,3,0.5
3024, gender,1,4,0.5
3025, gender,0,1,0.5
3025, gender,0,2,0.5
3025, gender,0,3,0.5
3025, gender,0,4,0.5
3025, gender,1,1,-0.5
3025, gender,1,2,-0.5
3025, gender,1,3,-0.5
3025, gender,1,4,-0.5
3026, gender,0,1,-0.5
3026, gender,0,2,-0.5
3026, gender,0,3,-0.5
3026, gender,0,4,-0.5
3026, gender,1,1,0.5
3026, gender,1,2,0.5
3026, gender,1,3,0.5
3026, gender,1,4,0.5
3027, gender,0,1,-0.5
3027, gender,0,2,-0.5
3027, gender,0,3,-0.16666666666666663
3027, gender,0,4,0.0
3027, gender,1,1,0.5
3027, gender,1,2,0.5
3027, gender,1,3,0.16666666666666669
3027, gender,1,4,0.0
3028, gender,0,1,0.5
3028, gender,0,2,0.5
3028, gender,0,3,0.5
3028, gender,0,4,0.25
3028, gender,1,1,-0.5
3028, gender,1,2,-0.5
3028, gender,1,3,-0.5
3028, gender,1,4,-0.25
3029, gender,0,1,-0.5
3029, gender,0,2,0.0
3029, gender,0,3,-0.16666666666666663
3029, gender,0,4,0.0
3029, gender,1,1,0.5
3029, gender,1,2,0.0
3029, gender,1,3,0.16666666666666669
3029, gender,1,4,0.0
3030, gender,0,1,-0.5
3030, gender,0,2,-0.5
3030, gender,0,3,-0.16666666666666663
3030, gender,0,4,-0.25
3030, gender,1,1,0.5
3030, gender,1,2,0.5
3030, gender,1,3,0.16666666666666669
3030, gender,1,4,0.25
3031, gender,0,1,-0.5
3031, gender,0,2,-0.5
3031, gender,0,3,-0.5
3031, gender,0,4,-0.5
3031, gender,1,1,0.5
3031, gender,1,2,0.5
3031, gender,1,3,0.5
3031, gender,1,4,0.5
3032, gender,0,1,-0.5
3032, gender,0,2,-0.5
3032, gender,0,3,-0.5
3032, gender,0,4,-0.5
3032, gender,1,1,0.5
3032, gender,1,2,0.5
3032, gender,1,3,0.5
3032, gender,1,4,0.5
3033, gender,0,1,-0.5
3033, gender,0,2,-0.5
3033, gender,0,3,-0.16666666666666663
3033, gender,0,4,-0.25
3033, gender,1,1,0.5
3033, gender,1,2,0.5
3033, gender,1,3,0.16666666666666669
3033, gender,1,4,0.25
3034, gender,0,1,-0.5
3034, gender,0,2,-0.5
3034, gender,0,3,-0.16666666666666663
3034, gender,0,4,0.0
3034, gender,1,1,0.5
3034, gender,1,2,0.5
3034, gender,1,3,0.16666666666666669
3034, gender,1,4,0.0
3035, gender,0,1,-0.5
3035, gender,0,2,0.0
3035, gender,0,3,0.16666666666666669
3035, gender,0,4,0.0
3035, gender,1,1,0.5
3035, gender,1,2,0.0
3035, gender,1,3,-0.16666666666666663
3035, gender,1,4,0.0
3036, gender,0,1,0.5
3036, gender,0,2,0.0
3036, gender,0,3,0.16666666666666669
3036, gender,0,4,0.0
3036, gender,1,1,-0.5
3036, gender,1,2,0.0
3036, gender,1,3,-0.16666666666666663
3036, gender,1,4,0.0
3037, gender,0,1,-0.5
3037, gender,0,2,-0.5
3037, gender,0,3,-0.5
3037, gender,0,4,-0.25
3037, gender,1,1,0.5
3037, gender,1,2,0.5
3037, gender,1,3,0.5
3037, gender,1,4,0.25
3038, gender,0,1,0.5
3038, gender,0,2,0.5
3038, gender,0,3,0.16666666666666669
3038, gender,0,4,0.0
3038, gender,1,1,-0.5
3038, gender,1,2,-0.5
3038, gender,1,3,-0.16666666666666663
3038, gender,1,4,0.0
3039, gender,0,1,-0.5
3039, gender,0,2,-0.5
3039, gender,0,3,-0.5
3039, gender,0,4,-0.25
3039, gender,1,1,0.5
3039, gender,1,2,0.5
3039, gender,1,3,0.5
3039, gender,1,4,0.25
3040, gender,0,1,-0.5
3040, gender,0,2,-0.5
3040, gender,0,3,-0.5
3040, gender,0,4,-0.5
3040, gender,1,1,0.5
3040, gender,1,2,0.5
3040, gender,1,3,0.5
3040, gender,1,4,0.5
3041, gender,0,1,-0.5
3041, gender,0,2,-0.5
3041, gender,0,3,-0.5
3041, gender,0,4,-0.25
3041, gender,1,1,0.5
3041, gender,1,2,0.5
3041, gender,1,3,0.5
3041, gender,1,4,0.25
3042, gender,0,1,-0.5
3042, gender,0,2,0.0
3042, gender,0,3,0.16666666666666669
3042, gender,0,4,0.25
3042, gender,1,1,0.5
3042, gender,1,2,0.0
3042, gender,1,3,-0.16666666666666663
3042, gender,1,4,-0.25
3043, gender,0,1,-0.5
3043, gender,0,2,0.0
3043, gender,0,3,0.16666666666666669
3043, gender,0,4,0.0
3043, gender,1,1,0.5
3043, gender,1,2,0.0
3043, gender,1,3,-0.16666666666666663
3043, gender,1,4,0.0
3044, gender,0,1,-0.5
3044, gender,0,2,-0.5
3044, gender,0,3,-0.16666666666666663
3044, gender,0,4,0.0
3044, gender,1,1,0.5
3044, gender,1,2,0.5
3044, gender,1,3,0.16666666666666669
3044, gender,1,4,0.0
3045, gender,0,1,-0.5
3045, gender,0,2,-0.5
3045, gender,0,3,-0.16666666666666663
3045, gender,0,4,-0.25
3045, gender,1,1,0.5
3045, gender,1,2,0.5
3045, gender,1,3,0.16666666666666669
3045, gender,1,4,0.25
3046, gender,0,1,0.5
3046, gender,0,2,0.0
3046, gender,0,3,-0.16666666666666663
3046, gender,0,4,0.0
3046, gender,1,1,-0.5
3046, gender,1,2,0.0
3046, gender,1,3,0.16666666666666669
3046, gender,1,4,0.0
3047, gender,0,1,-0.5
3047, gender,0,2,-0.5
3047, gender,0,3,-0.5
3047, gender,0,4,-0.25
3047, gender,1,1,0.5
3047, gender,1,2,0.5
3047, gender,1,3,0.5
3047, gender,1,4,0.25
3048, gender,0,1,-0.5
3048, gender,0,2,0.0
3048, gender,0,3,0.16666666666666669
3048, gender,0,4,0.0
3048, gender,1,1,0.5
3048, gender,1,2,0.0
3048, gender,1,3,-0.16666666666666663
3048, gender,1,4,0.0
3049, gender,0,1,0.5
3049, gender,0,2,0.5
3049, gender,0,3,0.5
3049, gender,0,4,0.5
3049, gender,1,1,-0.5
3049, gender,1,2,-0.5
3049, gender,1,3,-0.5
3049, gender,1,4,-0.5
3050, gender,0,1,0.5
3050, gender,0,2,0.5
3050, gender,0,3,0.16666666666666669
3050, gender,0,4,0.0
3050, gender,1,1,-0.5
3050, gender,1,2,-0.5
3050, gender,1,3,-0.16666666666666663
3050, gender,1,4,0.0
3051, gender,0,1,-0.5
3051, gender,0,2,-0.5
3051, gender,0,3,-0.16666666666666663
3051, gender,0,4,-0.25
3051, gender,1,1,0.5
3051, gender,1,2,0.5
3051, gender,1,3,0.16666666666666669
3051, gender,1,4,0.25
3052, gender,0,1,-0.5
3052, gender,0,2,0.0
3052, gender,0,3,0.16666666666666669
3052, gender,0,4,0.25
3052, gender,1,1,0.5
3052, gender,1,2,0.0
3052, gender,1,3,-0.16666666666666663
3052, gender,1,4,-0.25
3053, gender,0,1,-0.5
3053, gender,0,2,0.0
3053, gender,0,3,-0.16666666666666663
3053, gender,0,4,-0.25
3053, gender,1,1,0.5
3053, gender,1,2,0.0
3053, gender,1,3,0.16666666666666669
3053, gender,1,4,0.25
3054, gender,0,1,-0.5
3054, gender,0,2,-0.5
3054, gender,0,3,-0.5
3054, gender,0,4,-0.25
3054, gender,1,1,0.5
3054, gender,1,2,0.5
3054, gender,1,3,0.5
3054, gender,1,4,0.25
3055, gender,0,1,0.5
3055, gender,0,2,0.0
3055, gender,0,3,-0.16666666666666663
3055, gender,0,4,0.0
3055, gender,1,1,-0.5
3055, gender,1,2,0.0
3055, gender,1,3,0.16666666666666669
3055, gender,1,4,0.0
3056, gender,0,1,-0.5
3056, gender,0,2,0.0
3056, gender,0,3,-0.16666666666666663
3056, gender,0,4,0.0
3056, gender,1,1,0.5
3056, gender,1,2,0.0
3056, gender,1,3,0.16666666666666669
3056, gender,1,4,0.0
3057, gender,0,1,-0.5
3057, gender,0,2,-0.5
3057, gender,0,3,-0.16666666666666663
3057, gender,0,4,-0.25
3057, gender,1,1,0.5
3057, gender,1,2,0.5
3057, gender,1,3,0.16666666666666669
3057, gender,1,4,0.25
3058, gender,0,1,0.5
3058, gender,0,2,0.5
3058, gender,0,3,0.16666666666666669
3058, gender,0,4,0.25
3058, gender,1,1,-0.5
3058, gender,1,2,-0.5
3058, gender,1,3,-0.16666666666666663
3058, gender,1,4,-0.25
3059, gender,0,1,-0.5
3059, gender,0,2,-0.5
3059, gender,0,3,-0.5
3059, gender,0,4,-0.25
3059, gender,1,1,0.5
3059, gender,1,2,0.5
3059, gender,1,3,0.5
3059, gender,1,4,0.25
3060, gender,0,1,-0.5
3060, gender,0,2,-0.5
3060, gender,0,3,-0.5
3060, gender,0,4,-0.5
3060, gender,1,1,0.5
3060, gender,1,2,0.5
3060, gender,1,3,0.5
3060, gender,1,4,0.5
3061, gender,0,1,-0.5
3061, gender,0,2,-0.5
3061, gender,0,3,-0.5
3061, gender,0,4,-0.5
3061, gender,1,1,0.5
3061, gender,1,2,0.5
3061, gender,1,3,0.5
3061, gender,1,4,0.5
3062, gender,0,1,-0.5
3062, gender,0,2,-0.5
3062, gender,0,3,-0.5
3062, gender,0,4,-0.5
3062, gender,1,1,0.5
3062, gender,1,2,0.5
3062, gender,1,3,0.5
3062, gender,1,4,0.5
3063, gender,0,1,-0.5
3063, gender,0,2,0.0
3063, gender,0,3,0.16666666666666669
3063, gender,0,4,0.25
3063, gender,1,1,0.5
3063, gender,1,2,0.0
3063, gender,1,3,-0.16666666666666663
3063, gender,1,4,-0.25
3064, gender,0,1,0.5
3064, gender,0,2,0.5
3064, gender,0,3,0.16666666666666669
3064, gender,0,4,0.25
3064, gender,1,1,-0.5
3064, gender,1,2,-0.5
3064, gender,1,3,-0.16666666666666663
3064, gender,1,4,-0.25
3065, gender,0,1,0.5
3065, gender,0,2,0.0
3065, gender,0,3,0.16666666666666669
3065, gender,0,4,0.25
3065, gender,1,1,-0.5
3065, gender,1,2,0.0
3065, gender,1,3,-0.16666666666666663
3065, gender,1,4,-0.25
3066, gender,0,1,-0.5
3066, gender,0,2,-0.5
3066, gender,0,3,-0.16666666666666663
3066, gender,0,4,-0.25
3066, gender,1,1,0.5
3066, gender,1,2,0.5
3066, gender,1,3,0.16666666666666669
3066, gender,1,4,0.25
3067, gender,0,1,-0.5
3067, gender,0,2,-0.5
3067, gender,0,3,-0.5
3067, gender,0,4,-0.25
3067, gender,1,1,0.5
3067, gender,1,2,0.5
3067, gender,1,3,0.5
3067, gender,1,4,0.25
3068, gender,0,1,-0.5
3068, gender,0,2,-0.5
3068, gender,0,3,-0.16666666666666663
3068, gender,0,4,-0.25
3068, gender,1,1,0.5
3068, gender,1,2,0.5
3068, gender,1,3,0.16666666666666669
3068, gender,1,4,0.25
3069, gender,0,1,0.5
3069, gender,0,2,0.5
3069, gender,0,3,0.16666666666666669
3069, gender,0,4,0.0
3069, gender,1,1,-0.5
3069, gender,1,2,-0.5
3069, gender,1,3,-0.16666666666666663
3069, gender,1,4,0.0
3070, gender,0,1,0.5
3070, gender,0,2,0.5
3070, gender,0,3,0.16666666666666669
3070, gender,0,4,0.0
3070, gender,1,1,-0.5
3070, gender,1,2,-0.5
3070, gender,1,3,-0.16666666666666663
3070, gender,1,4,0.0
3071, gender,0,1,-0.5
3071, gender,0,2,-0.5
3071, gender,0,3,-0.16666666666666663
3071, gender,0,4,-0.25
3071, gender,1,1,0.5
3071, gender,1,2,0.5
3071, gender,1,3,0.16666666666666669
3071, gender,1,4,0.25
3072, gender,0,1,-0.5
3072, gender,0,2,-0.5
3072, gender,0,3,-0.5
3072, gender,0,4,-0.5
3072, gender,1,1,0.5
3072, gender,1,2,0.5
3072, gender,1,3,0.5
3072, gender,1,4,0.5
3073, gender,0,1,-0.5
3073, gender,0,2,-0.5
3073, gender,0,3,-0.16666666666666663
3073, gender,0,4,-0.25
3073, gender,1,1,0.5
3073, gender,1,2,0.5
3073, gender,1,3,0.16666666666666669
3073, gender,1,4,0.25
3074, gender,0,1,-0.5
3074, gender,0,2,-0.5
3074, gender,0,3,-0.5
3074, gender,0,4,-0.5
3074, gender,1,1,0.5
3074, gender,1,2,0.5
3074, gender,1,3,0.5
3074, gender,1,4,0.5
3075, gender,0,1,-0.5
3075, gender,0,2,-0.5
3075, gender,0,3,-0.16666666666666663
3075, gender,0,4,0.0
3075, gender,1,1,0.5
3075, gender,1,2,0.5
3075, gender,1,3,0.16666666666666669
3075, gender,1,4,0.0
3076, gender,0,1,-0.5
3076, gender,0,2,-0.5
3076, gender,0,3,-0.5
3076, gender,0,4,-0.5
3076, gender,1,1,0.5
3076, gender,1,2,0.5
3076, gender,1,3,0.5
3076, gender,1,4,0.5
3077, gender,0,1,0.5
3077, gender,0,2,0.5
3077, gender,0,3,0.16666666666666669
3077, gender,0,4,0.0
3077, gender,1,1,-0.5
3077, gender,1,2,-0.5
3077, gender,1,3,-0.16666666666666663
3077, gender,1,4,0.0
3078, gender,0,1,-0.5
3078, gender,0,2,-0.5
3078, gender,0,3,-0.5
3078, gender,0,4,-0.5
3078, gender,1,1,0.5
3078, gender,1,2,0.5
3078, gender,1,3,0.5
3078, gender,1,4,0.5
3079, gender,0,1,0.5
3079, gender,0,2,0.0
3079, gender,0,3,-0.16666666666666663
3079, gender,0,4,0.0
3079, gender,1,1,0.5
3079, gender,1,2,0.5
3079, gender,1,3,0.5
3079, gender,1,4,0.25
3080, gender,0,1,0.5
3080, gender,0,2,0.0
3080, gender,0,3,0.16666666666666669
3080, gender,0,4,0.0
3080, gender,1,1,-0.5
3080, gender,1,2,0.0
3080, gender,1,3,-0.16666666666666663
3080, gender,1,4,0.0
3081, gender,0,1,-0.5
3081, gender,0,2,-0.5
3081, gender,0,3,-0.5
3081, gender,0,4,-0.25
3081, gender,1,1,0.5
3081, gender,1,2,0.5
3081, gender,1,3,0.5
3081, gender,1,4,0.25
3082, gender,0,1,-0.5
3082, gender,0,2,-0.5
3082, gender,0,3,-0.5
3082, gender,0,4,-0.5
3082, gender,1,1,0.5
3082, gender,1,2,0.5
3082, gender,1,3,0.5
3082, gender,1,4,0.5
3083, gender,0,1,-0.5
3083, gender,0,2,-0.5
3083, gender,0,3,-0.5
3083, gender,0,4,-0.25
3083, gender,1,1,0.5
3083, gender,1,2,0.5
3083, gender,1,3,0.5
3083, gender,1,4,0.25
3084, gender,0,1,0.5
3084, gender,0,2,0.0
3084, gender,0,3,-0.16666666666666663
3084, gender,0,4,0.0
3084, gender,1,1,-0.5
3084, gender,1,2,0.0
3084, gender,1,3,0.16666666666666669
3084, gender,1,4,0.0
3085, gender,0,1,-0.5
3085, gender,0,2,-0.5
3085, gender,0,3,-0.5
3085, gender,0,4,-0.5
3085, gender,1,1,0.5
3085, gender,1,2,0.5
3085, gender,1,3,0.5
3085, gender,1,4,0.5
3086, gender,0,1,-0.5
3086, gender,0,2,-0.5
3086, gender,0,3,-0.5
3086, gender,0,4,-0.5
3086, gender,1,1,0.5
3086, gender,1,2,0.5
3086, gender,1,3,0.5
3086, gender,1,4,0.5
3087, gender,0,1,-0.5
3087, gender,0,2,-0.5
3087, gender,0,3,-0.16666666666666663
3087, gender,0,4,-0.25
3087, gender,1,1,0.5
3087, gender,1,2,0.5
3087, gender,1,3,0.16666666666666669
3087, gender,1,4,0.25
3088, gender,0,1,-0.5
3088, gender,0,2,-0.5
3088, gender,0,3,-0.5
3088, gender,0,4,-0.5
3088, gender,1,1,0.5
3088, gender,1,2,0.5
3088, gender,1,3,0.5
3088, gender,1,4,0.5
3089, gender,0,1,-0.5
3089, gender,0,2,-0.5
3089, gender,0,3,-0.5
3089, gender,0,4,-0.5
3089, gender,1,1,0.5
3089, gender,1,2,0.5
3089, gender,1,3,0.5
3089, gender,1,4,0.5
3090, gender,0,1,-0.5
3090, gender,0,2,-0.5
3090, gender,0,3,-0.5
3090, gender,0,4,-0.25
3090, gender,1,1,0.5
3090, gender,1,2,0.5
3090, gender,1,3,0.5
3090, gender,1,4,0.25
3091, gender,0,1,0.5
3091, gender,0,2,0.0
3091, gender,0,3,-0.16666666666666663
3091, gender,0,4,-0.25
3091, gender,1,1,-0.5
3091, gender,1,2,0.0
3091, gender,1,3,0.16666666666666669
3091, gender,1,4,0.25
3092, gender,0,1,-0.5
3092, gender,0,2,-0.5
3092, gender,0,3,-0.16666666666666663
3092, gender,0,4,0.0
3092, gender,1,1,0.5
3092, gender,1,2,0.5
3092, gender,1,3,0.16666666666666669
3092, gender,1,4,0.0
3093, gender,0,1,-0.5
3093, gender,0,2,-0.5
3093, gender,0,3,-0.16666666666666663
3093, gender,0,4,0.0
3093, gender,1,1,0.5
3093, gender,1,2,0.5
3093, gender,1,3,0.16666666666666669
3093, gender,1,4,0.0
3094, gender,0,1,-0.5
3094, gender,0,2,-0.5
3094, gender,0,3,-0.16666666666666663
3094, gender,0,4,0.0
3094, gender,1,1,0.5
3094, gender,1,2,0.5
3094, gender,1,3,0.16666666666666669
3094, gender,1,4,0.0
3095, gender,0,1,-0.5
3095, gender,0,2,0.0
3095, gender,0,3,-0.16666666666666663
3095, gender,0,4,-0.25
3095, gender,1,1,0.5
3095, gender,1,2,0.0
3095, gender,1,3,0.16666666666666669
3095, gender,1,4,0.25
3096, gender,0,1,-0.5
3096, gender,0,2,0.0
3096, gender,0,3,0.16666666666666669
3096, gender,0,4,0.0
3096, gender,1,1,0.5
3096, gender,1,2,0.0
3096, gender,1,3,-0.16666666666666663
3096, gender,1,4,0.0
3097, gender,0,1,-0.5
3097, gender,0,2,-0.5
3097, gender,0,3,-0.5
3097, gender,0,4,-0.5
3097, gender,1,1,0.5
3097, gender,1,2,0.5
3097, gender,1,3,0.5
3097, gender,1,4,0.5
3098, gender,0,1,0.5
3098, gender,0,2,0.0
3098, gender,0,3,-0.16666666666666663
3098, gender,0,4,-0.25
3098, gender,1,1,-0.5
3098, gender,1,2,0.0
3098, gender,1,3,0.16666666666666669
3098, gender,1,4,0.25
3099, gender,0,1,-0.5
3099, gender,0,2,0.0
3099, gender,0,3,-0.16666666666666663
3099, gender,0,4,0.0
3099, gender,1,1,0.5
3099, gender,1,2,0.0
3099, gender,1,3,0.16666666666666669
3099, gender,1,4,0.0
3100, gender,0,1,-0.5
3100, gender,0,2,-0.5
3100, gender,0,3,-0.5
3100, gender,0,4,-0.5
3100, gender,1,1,0.5
3100, gender,1,2,0.5
3100, gender,1,3,0.5
3100, gender,1,4,0.5
3101, gender,0,1,-0.5
3101, gender,0,2,-0.5
3101, gender,0,3,-0.16666666666666663
3101, gender,0,4,-0.25
3101, gender,1,1,0.5
3101, gender,1,2,0.5
3101, gender,1,3,0.16666666666666669
3101, gender,1,4,0.25
3102, gender,0,1,0.5
3102, gender,0,2,0.0
3102, gender,0,3,-0.16666666666666663
3102, gender,0,4,-0.25
3102, gender,1,1,-0.5
3102, gender,1,2,0.0
3102, gender,1,3,0.16666666666666669
3102, gender,1,4,0.25
3103, gender,0,1,-0.5
3103, gender,0,2,0.0
3103, gender,0,3,-0.16666666666666663
3103, gender,0,4,0.0
3103, gender,1,1,0.5
3103, gender,1,2,0.0
3103, gender,1,3,0.16666666666666669
3103, gender,1,4,0.0
3104, gender,0,1,-0.5
3104, gender,0,2,-0.5
3104, gender,0,3,-0.16666666666666663
3104, gender,0,4,-0.25
3104, gender,1,1,0.5
3104, gender,1,2,0.5
3104, gender,1,3,0.16666666666666669
3104, gender,1,4,0.25
3105, gender,0,1,0.5
3105, gender,0,2,0.5
3105, gender,0,3,0.5
3105, gender,0,4,0.25
3105, gender,1,1,-0.5
3105, gender,1,2,-0.5
3105, gender,1,3,-0.5
3105, gender,1,4,-0.25
3106, gender,0,1,-0.5
3106, gender,0,2,0.0
3106, gender,0,3,-0.16666666666666663
3106, gender,0,4,-0.25
3106, gender,1,1,0.5
3106, gender,1,2,0.0
3106, gender,1,3,0.16666666666666669
3106, gender,1,4,0.25
3107, gender,0,1,-0.5
3107, gender,0,2,-0.5
3107, gender,0,3,-0.5
3107, gender,0,4,-0.5
3107, gender,1,1,0.5
3107, gender,1,2,0.5
3107, gender,1,3,0.5
3107, gender,1,4,0.5
3108, gender,0,1,-0.5
3108, gender,0,2,0.0
3108, gender,0,3,0.16666666666666669
3108, gender,0,4,0.25
3108, gender,1,1,0.5
3108, gender,1,2,0.0
3108, gender,1,3,-0.16666666666666663
3108, gender,1,4,-0.25
3109, gender,0,1,-0.5
3109, gender,0,2,0.0
3109, gender,0,3,-0.16666666666666663
3109, gender,0,4,0.0
3109, gender,1,1,0.5
3109, gender,1,2,0.0
3109, gender,1,3,0.16666666666666669
3109, gender,1,4,0.0
3110, gender,0,1,0.5
3110, gender,0,2,0.0
3110, gender,0,3,-0.16666666666666663
3110, gender,0,4,-0.25
3110, gender,1,1,-0.5
3110, gender,1,2,0.0
3110, gender,1,3,0.16666666666666669
3110, gender,1,4,0.25
3111, gender,0,1,-0.5
3111, gender,0,2,-0.5
3111, gender,0,3,-0.5
3111, gender,0,4,-0.25
3111, gender,1,1,0.5
3111, gender,1,2,0.5
3111, gender,1,3,0.5
3111, gender,1,4,0.25
3112, gender,0,1,-0.5
3112, gender,0,2,-0.5
3112, gender,0,3,-0.5
3112, gender,0,4,-0.5
3112, gender,1,1,0.5
3112, gender,1,2,0.5
3112, gender,1,3,0.5
3112, gender,1,4,0.5
3113, gender,0,1,-0.5
3113, gender,0,2,-0.5
3113, gender,0,3,-0.5
3113, gender,0,4,-0.5
3113, gender,1,1,0.5
3113, gender,1,2,0.5
3113, gender,1,3,0.5
3113, gender,1,4,0.5
3114, gender,0,1,-0.5
3114, gender,0,2,-0.5
3114, gender,0,3,-0.5
3114, gender,0,4,-0.5
3114, gender,1,1,0.5
3114, gender,1,2,0.5
3114, gender,1,3,0.5
3114, gender,1,4,0.5
3115, gender,0,1,0.5
3115, gender,0,2,0.0
3115, gender,0,3,-0.16666666666666663
3115, gender,0,4,-0.25
3115, gender,1,1,-0.5
3115, gender,1,2,0.0
3115, gender,1,3,0.16666666666666669
3115, gender,1,4,0.25
3116, gender,0,1,-0.5
3116, gender,0,2,-0.5
3116, gender,0,3,-0.16666666666666663
3116, gender,0,4,0.0
3116, gender,1,1,0.5
3116, gender,1,2,0.5
3116, gender,1,3,0.16666666666666669
3116, gender,1,4,0.0
3117, gender,0,1,0.5
3117, gender,0,2,0.5
3117, gender,0,3,0.5
3117, gender,0,4,0.25
3117, gender,1,1,-0.5
3117, gender,1,2,-0.5
3117, gender,1,3,-0.5
3117, gender,1,4,-0.25
3118, gender,0,1,-0.5
3118, gender,0,2,-0.5
3118, gender,0,3,-0.16666666666666663
3118, gender,0,4,0.0
3118, gender,1,1,0.5
3118, gender,1,2,0.5
3118, gender,1,3,0.16666666666666669
3118, gender,1,4,0.0
3119, gender,0,1,-0.5
3119, gender,0,2,-0.5
3119, gender,0,3,-0.5
3119, gender,0,4,-0.5
3119, gender,1,1,0.5
3119, gender,1,2,0.5
3119, gender,1,3,0.5
3119, gender,1,4,0.5
3120, gender,0,1,-0.5
3120, gender,0,2,-0.5
3120, gender,0,3,-0.5
3120, gender,0,4,-0.5
3120, gender,1,1,0.5
3120, gender,1,2,0.5
3120, gender,1,3,0.5
3120, gender,1,4,0.5
3121, gender,0,1,-0.5
3121, gender,0,2,-0.5
3121, gender,0,3,-0.5
3121, gender,0,4,-0.5
3121, gender,1,1,0.5
3121, gender,1,2,0.5
3121, gender,1,3,0.5
3121, gender,1,4,0.5
3122, gender,0,1,-0.5
3122, gender,0,2,-0.5
3122, gender,0,3,-0.5
3122, gender,0,4,-0.5
3122, gender,1,1,0.5
3122, gender,1,2,0.5
3122, gender,1,3,0.5
3122, gender,1,4,0.5
3123, gender,0,1,-0.5
3123, gender,0,2,-0.5
3123, gender,0,3,-0.5
3123, gender,0,4,-0.5
3123, gender,1,1,0.5
3123, gender,1,2,0.5
3123, gender,1,3,0.5
3123, gender,1,4,0.5
3124, gender,0,1,-0.5
3124, gender,0,2,-0.5
3124, gender,0,3,-0.5
3124, gender,0,4,-0.25
3124, gender,1,1,0.5
3124, gender,1,2,0.5
3124, gender,1,3,0.5
3124, gender,1,4,0.25
3125, gender,0,1,-0.5
3125, gender,0,2,-0.5
3125, gender,0,3,-0.16666666666666663
3125, gender,0,4,-0.25
3125, gender,1,1,0.5
3125, gender,1,2,0.5
3125, gender,1,3,0.16666666666666669
3125, gender,1,4,0.25
3126, gender,0,1,-0.5
3126, gender,0,2,-0.5
3126, gender,0,3,-0.5
3126, gender,0,4,-0.25
3126, gender,1,1,0.5
3126, gender,1,2,0.5
3126, gender,1,3,0.5
3126, gender,1,4,0.25
3127, gender,0,1,-0.5
3127, gender,0,2,-0.5
3127, gender,0,3,-0.16666666666666663
3127, gender,0,4,0.0
3127, gender,1,1,0.5
3127, gender,1,2,0.5
3127, gender,1,3,0.16666666666666669
3127, gender,1,4,0.0
3128, gender,0,1,-0.5
3128, gender,0,2,-0.5
3128, gender,0,3,-0.5
3128, gender,0,4,-0.5
